,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
129,WNT3,"INT4, MGC131950, MGC138321, MGC138323",ENSG00000108379,Wnt family member 3,17,46762506-46833154,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,6,duodenum: 2.2;parathyroid gland: 4.3;skin: 9.3,cerebral cortex: 0.9,Cell line enhanced,,AF22: 6.9;U-698: 5.4
130,AADAC,"CES5A1, DAC",ENSG00000114771,Arylacetamide deacetylase,3,151814037-151828488,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA002911,Approved,,,,"Ovarian cancer:5.58e-6 (favourable), Stomach cancer:2.19e-4 (unfavourable), Pancreatic cancer:5.02e-4 (unfavourable)",Tissue enriched,Group enriched,5,adrenal gland: 150.1;duodenum: 182.4;liver: 386.8;small intestine: 215.8,stomach: 43.5,Cell line enhanced,,A549: 7.3;EFO-21: 3.9;HBEC3-KT: 2.7
131,AC004754.3,,ENSG00000269881,,16,249547-269943,Predicted membrane proteins,Evidence at transcript level,"HPA011651, HPA071871",Uncertain,,Uncertain,Nucleoplasm<br>Mitochondria,,Not detected,Group enriched,5,duodenum: 14.2;small intestine: 7.8,testis: 2.0,Cell line enhanced,,EFO-21: 1.5
132,ACE2,,ENSG00000130234,Angiotensin I converting enzyme 2,X,15561033-15602148,"Enzymes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"HPA000288, CAB026174",Enhanced,,,,"Renal cancer:2.12e-5 (favourable), Liver cancer:4.21e-4 (favourable)",Tissue enhanced,Group enriched,5,duodenum: 181.1;gallbladder: 100.2;kidney: 94.0;small intestine: 261.1;testis: 93.0,heart muscle: 27.9,Cell line enhanced,,HaCaT: 1.1
133,ACY1,,ENSG00000243989,Aminoacylase 1,3,51983278-51989202,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB003695, HPA036174, HPA036175",Enhanced,,,,"Renal cancer:2.93e-4 (favourable), Urothelial cancer:6.77e-4 (favourable)",Expressed in all,Group enriched,5,duodenum: 130.8;kidney: 356.0;liver: 114.9;small intestine: 103.3,parathyroid gland: 35.0,Mixed,,
134,AKR7A3,,ENSG00000162482,Aldo-keto reductase family 7 member A3,1,19282558-19289250,Predicted intracellular proteins,Evidence at protein level,HPA064638,,,Approved,Cytosol,Renal cancer:8.80e-7 (favourable),Group enriched,Group enriched,5,duodenum: 170.4;gallbladder: 38.7;kidney: 49.0;liver: 44.8;small intestine: 106.8;stomach: 70.3,colon: 15.9,Cell line enhanced,,SK-BR-3: 12.6
135,ANXA13,ANX13,ENSG00000104537,Annexin A13,8,123680794-123737407,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA018535, HPA019569, HPA019650, CAB025135",Enhanced,,Supported,Plasma membrane,,Group enriched,Group enriched,5,duodenum: 296.6;fallopian tube: 92.7;gallbladder: 227.6;small intestine: 235.6,rectum: 39.2,Group enriched,16.0,A549: 25.3;HDLM-2: 13.7
136,B3GALT5,"B3GalT-V, B3T5, beta3Gal-T5, GLCT5",ENSG00000183778,"Beta-1,3-galactosyltransferase 5",21,39556442-39673137,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA054092, HPA054684",Approved,,,,Endometrial cancer:6.36e-4 (favourable),Mixed,Group enriched,5,colon: 22.7;duodenum: 27.5;gallbladder: 8.6;rectum: 40.5;small intestine: 37.2,stomach: 5.0,Group enriched,5.0,CAPAN-2: 20.6;NTERA-2: 6.3;RPTEC TERT1: 20.7;SCLC-21H: 5.4
137,CCK,,ENSG00000187094,Cholecystokinin,3,42257825-42266207,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA045039, HPA069515",Enhanced,Supported,,,,Group enriched,Group enriched,5,cerebral cortex: 133.7;duodenum: 116.2;prostate: 31.6,small intestine: 17.7,Group enriched,6.0,CAPAN-2: 8.5;RPTEC TERT1: 18.9
138,CLRN1,"RP61, USH3, USH3A",ENSG00000163646,Clarin 1,3,150926163-150972999,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA054636,Uncertain,,,,,Not detected,Group enriched,5,adrenal gland: 6.7;duodenum: 1.5,testis: 0.7,Cell line enriched,31.0,NTERA-2: 3.5
139,CYP2D6,"CPD6, CYP2D, CYP2D7AP, CYP2D7BP, CYP2D7P2, CYP2D8P2, CYP2DL1, P450-DB1, P450C2D",ENSG00000100197,Cytochrome P450 family 2 subfamily D member 6,22,42126499-42130906,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045223,Enhanced,,Approved,Golgi apparatus,,Tissue enriched,Group enriched,5,duodenum: 3.7;liver: 10.0;small intestine: 13.0,testis: 1.7,Cell line enhanced,,Hep G2: 1.2;HMC-1: 2.2;REH: 1.4;U-266/70: 1.3
140,DHDH,HUM2DD,ENSG00000104808,Dihydrodiol dehydrogenase,19,48933682-48944969,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA044131,Approved,,Approved,Nucleoplasm<br>Actin filaments,"Renal cancer:3.15e-4 (favourable), Endometrial cancer:9.91e-4 (unfavourable)",Expressed in all,Group enriched,5,duodenum: 10.2;kidney: 17.8;prostate: 5.1;small intestine: 18.6,testis: 2.5,Cell line enhanced,,SCLC-21H: 2.5
141,ENPEP,"CD249, gp160",ENSG00000138792,Glutamyl aminopeptidase,4,110365733-110565285,"CD markers, Enzymes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA002821, HPA005128",Enhanced,,Approved,Endoplasmic reticulum,,Tissue enriched,Group enriched,5,duodenum: 36.5;kidney: 94.3;parathyroid gland: 160.7;small intestine: 180.3,placenta: 21.5,Cell line enhanced,,BEWO: 2.6;HEK93: 6.8;MOLT-4: 1.4
142,FOXA3,HNF3G,ENSG00000170608,Forkhead box A3,19,45863989-45873797,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB015154, HPA054034",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,5,colon: 16.7;duodenum: 10.3;liver: 32.5;pancreas: 9.8;rectum: 17.9;small intestine: 13.9;stomach: 33.8,gallbladder: 3.6,Cell line enhanced,,CACO-2: 8.4;HDLM-2: 11.2;Hep G2: 18.9;K-562: 20.1;NTERA-2: 10.8
143,HNF4G,NR2A2,ENSG00000164749,Hepatocyte nuclear factor 4 gamma,8,75407914-75566843,"Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA005438,Enhanced,,,,,Mixed,Group enriched,5,duodenum: 100.2;small intestine: 125.6,rectum: 21.0,Cell line enhanced,,A549: 3.8;CAPAN-2: 13.9;PC-3: 4.4
144,IL22RA1,"CRF2-9, IL22R",ENSG00000142677,Interleukin 22 receptor subunit alpha 1,1,24119771-24143121,Predicted membrane proteins,Evidence at protein level,,,,,,,Mixed,Group enriched,5,colon: 11.3;duodenum: 20.2;esophagus: 10.1;pancreas: 26.1;rectum: 10.9;skin: 38.7;small intestine: 31.3,gallbladder: 4.0,Cell line enhanced,,CACO-2: 9.3;HaCaT: 4.5;Hep G2: 5.5
145,LRRC31,FLJ23259,ENSG00000114248,Leucine rich repeat containing 31,3,169839179-169869930,Predicted intracellular proteins,Evidence at protein level,HPA037548,Uncertain,,,,,Mixed,Group enriched,5,colon: 18.2;duodenum: 8.8;rectum: 24.3;small intestine: 11.0;stomach: 9.8,liver: 2.8,Cell line enhanced,,EFO-21: 1.8;HAP1: 1.4;RPTEC TERT1: 1.6
146,MGAM2,,ENSG00000257743,Maltase-glucoamylase 2 (putative),7,142111749-142222324,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA055697,Enhanced,,Approved,Vesicles<br>Cytosol,,Group enriched,Group enriched,5,duodenum: 11.8;small intestine: 10.4,salivary gland: 2.1,Cell line enriched,7.0,RH-30: 1.1
147,MYRFL,"bcm1377, C12orf15, C12orf28, FLJ25056",ENSG00000166268,Myelin regulatory factor-like,12,69825304-69959097,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,HPA049340,Approved,,Approved,Nucleoli,,Mixed,Group enriched,5,duodenum: 23.7;small intestine: 24.0,testis: 4.3,Cell line enhanced,,NTERA-2: 5.2;T-47d: 11.1
148,NOS2,"HEP-NOS, iNOS, NOS, NOS2A",ENSG00000007171,Nitric oxide synthase 2,17,27756766-27800499,"Cancer-related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB002014,Approved,,,,,Tissue enhanced,Group enriched,5,appendix: 18.9;colon: 7.0;duodenum: 12.3;rectum: 9.8;small intestine: 24.1;urinary bladder: 6.5,smooth muscle: 2.5,Group enriched,8.0,CACO-2: 13.0;SCLC-21H: 14.7
149,SLC15A1,"HPECT1, HPEPT1, PEPT1",ENSG00000088386,Solute carrier family 15 member 1,13,98683801-98752654,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA002827,Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Group enriched,5,duodenum: 153.2;gallbladder: 67.7;small intestine: 225.0,skin: 27.8,Group enriched,6.0,CAPAN-2: 49.1;SK-BR-3: 41.2
150,SLC23A1,"SLC23A2, SVCT1, YSPL3",ENSG00000170482,Solute carrier family 23 member 1,5,139367196-139384553,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA047612,Enhanced,,,,,Group enriched,Group enriched,5,duodenum: 26.7;fallopian tube: 86.2;kidney: 41.9;small intestine: 72.0,liver: 10.7,Cell line enhanced,,CACO-2: 7.7;HDLM-2: 7.6;Hep G2: 9.2;Karpas-707: 7.8;RPMI-8226: 7.6;U-266/70: 12.7
151,SLC5A11,"KST1, SGLT6, SMIT2",ENSG00000158865,Solute carrier family 5 member 11,16,24845841-24911628,Predicted membrane proteins,Evidence at protein level,HPA035331,Uncertain,,Approved,Nucleus<br>Cytosol,,Mixed,Group enriched,5,cerebral cortex: 10.5;duodenum: 6.6;kidney: 6.1;small intestine: 15.2,breast: 1.7,Cell line enhanced,,BEWO: 1.7;Hep G2: 11.2;Karpas-707: 3.2
152,SMLR1,,ENSG00000256162,Small leucine rich protein 1,6,130827406-130837135,Predicted membrane proteins,Evidence at protein level,HPA066060,Uncertain,,,,,Tissue enriched,Group enriched,5,duodenum: 12.2;liver: 28.9;small intestine: 11.4,kidney: 3.2,Cell line enriched,10.0,Hep G2: 55.1
153,SOAT2,ACAT2,ENSG00000167780,Sterol O-acyltransferase 2,12,53103518-53124538,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,5,duodenum: 12.1;small intestine: 22.0,spleen: 3.2,Cell line enhanced,,CACO-2: 8.8;Hep G2: 15.8;U-266/70: 5.6
154,SULT1B1,ST1B2,ENSG00000173597,Sulfotransferase family 1B member 1,4,69721162-69787961,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA002107,Enhanced,,Approved,Nucleoplasm<br>Golgi apparatus,,Group enriched,Group enriched,5,colon: 68.9;duodenum: 99.0;rectum: 67.1;small intestine: 103.7;stomach: 41.6,appendix: 13.8,Group enriched,6.0,HUVEC TERT2: 92.0;TIME: 29.6;U-2197: 29.2
155,TM4SF5,,ENSG00000142484,Transmembrane 4 L six family member 5,17,4771884-4783213,Predicted membrane proteins,Evidence at protein level,HPA055674,,,Uncertain,Nucleoplasm<br>Plasma membrane<br>Cell Junctions,,Tissue enriched,Group enriched,5,duodenum: 176.7;small intestine: 168.8,liver: 33.3,Group enriched,13.0,CACO-2: 45.1;Hep G2: 64.9
156,TM6SF2,Lpr4,ENSG00000213996,Transmembrane 6 superfamily member 2,19,19264364-19273391,Predicted membrane proteins,Evidence at protein level,HPA066026,Uncertain,,,,,Tissue enhanced,Group enriched,5,duodenum: 77.0;small intestine: 76.8,liver: 14.7,Cell line enhanced,,HHSteC: 1.6;LHCN-M2: 1.2;SH-SY5Y: 1.8
157,TMEM132E,DFNB99,ENSG00000181291,Transmembrane protein 132E,17,34580749-34639318,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA070608,Approved,,,,Renal cancer:1.55e-4 (unfavourable),Group enriched,Group enriched,5,cerebral cortex: 4.8;duodenum: 1.7;kidney: 3.2;small intestine: 1.0;testis: 1.5,"cervix, uterine: 0.4",Cell line enriched,7.0,RPMI-8226: 31.6
158,TRPM5,"LTRPC5, MTR1",ENSG00000070985,Transient receptor potential cation channel subfamily M member 5,11,2404515-2423045,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA042115, HPA043315",Uncertain,,,,,Tissue enhanced,Group enriched,5,colon: 1.0;duodenum: 2.9;epididymis: 2.2;seminal vesicle: 2.5;small intestine: 2.9,"testis,thyroid gland: 0.4",Not detected,,
159,VNN1,Tiff66,ENSG00000112299,Vanin 1,6,132681590-132714049,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA064145,Approved,,,,Renal cancer:2.52e-4 (unfavourable),Tissue enhanced,Group enriched,5,duodenum: 171.4;gallbladder: 174.7;liver: 142.4;small intestine: 106.3,kidney: 27.5,Cell line enhanced,,EFO-21: 10.3
