,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
133,SOWAHA,ANKRD43,ENSG00000198944,Sosondowah ankyrin repeat domain family member A,5,132813587-132816797,Predicted secreted proteins,Evidence at protein level,HPA064621,Approved,,,,"Renal cancer:9.38e-5 (favourable), Pancreatic cancer:4.03e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 39.7;small intestine: 46.6,cerebral cortex: 22.1,Group enriched,8.0,SCLC-21H: 17.0;T-47d: 32.7
134,SST,SMST,ENSG00000157005,Somatostatin,3,187668906-187670399,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB000075, HPA019472, CAB034105",Enhanced,Supported,,,Endometrial cancer:1.93e-5 (unfavourable),Group enriched,Tissue enhanced,,cerebral cortex: 211.9;duodenum: 376.3;stomach: 305.7,small intestine: 142.4,Group enriched,5.0,EFO-21: 20.9;U-2 OS: 42.8
135,SSTR1,,ENSG00000139874,Somatostatin receptor 1,14,38207999-38213067,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA031506,Approved,,,,Renal cancer:4.28e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 13.6;duodenum: 14.2;stomach: 21.4,small intestine: 9.1,Cell line enhanced,,BJ: 102.5;BJ hTERT+: 27.1;fHDF/TERT166: 56.0
136,SSUH2,"C3orf32, fls485, ssu-2",ENSG00000125046,Ssu-2 homolog (C. elegans),3,8619400-8745040,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA049777,Approved,,,,,Mixed,Tissue enhanced,,duodenum: 4.2;small intestine: 3.9;testis: 4.0,spleen: 1.5,Cell line enriched,13.0,Hep G2: 18.2
137,SULT1A2,"HAST4, STP2",ENSG00000197165,Sulfotransferase family 1A member 2,16,28591943-28597109,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA049500, HPA051051",Supported,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 49.2;small intestine: 49.2,liver: 21.0,Cell line enhanced,,BEWO: 9.6;EFO-21: 12.0;Hep G2: 33.5
138,SULT1A4,,ENSG00000213648,Sulfotransferase family 1A member 4,16,29459889-29464976,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA049500, HPA051051",Supported,,,,,Not detected,Tissue enhanced,,duodenum: 173.4;small intestine: 131.0,colon: 38.4,Cell line enhanced,,CAPAN-2: 107.9;EFO-21: 93.9;HEL: 76.5;Hep G2: 188.0;Karpas-707: 114.2
139,TGFBR3L,,ENSG00000260001,Transforming growth factor beta receptor 3 like,19,7916145-7919097,Predicted membrane proteins,Evidence at protein level,HPA074356,Supported,,Approved,Vesicles,,Mixed,Tissue enhanced,,duodenum: 1.7;small intestine: 1.8,kidney: 1.0,Cell line enhanced,,PC-3: 3.7;REH: 9.0
140,TJP3,ZO-3,ENSG00000105289,Tight junction protein 3,19,3708109-3750813,Predicted intracellular proteins,Evidence at protein level,"CAB013244, HPA046863, HPA053337",Enhanced,,Enhanced,Nucleoplasm<br>Cell Junctions,"Renal cancer:9.36e-8 (favourable), Endometrial cancer:1.83e-6 (favourable), Head and neck cancer:9.52e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 41.5;small intestine: 41.3,colon: 30.6,Cell line enhanced,,BEWO: 42.4;CAPAN-2: 39.5;SK-BR-3: 19.4;T-47d: 51.5
141,TLDC2,"C20orf118, dJ132F21.2",ENSG00000101342,TBC/LysM-associated domain containing 2,20,36876121-36894235,Predicted intracellular proteins,Evidence at transcript level,HPA047468,Approved,,,,Renal cancer:9.97e-5 (unfavourable),Tissue enhanced,Tissue enhanced,,duodenum: 19.0;small intestine: 20.1,rectum: 13.3,Cell line enriched,10.0,HMC-1: 30.5
142,TMC4,,ENSG00000167608,Transmembrane channel like 4,19,54160108-54173250,Predicted membrane proteins,Evidence at protein level,HPA048635,Approved,,,,Renal cancer:1.54e-8 (favourable),Expressed in all,Tissue enhanced,,duodenum: 30.8,small intestine: 22.1,Cell line enriched,7.0,T-47d: 27.9
143,TMEM139,FLJ90586,ENSG00000178826,Transmembrane protein 139,7,143279957-143288048,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA036982, HPA036983",Approved,,Approved,Plasma membrane<br>Focal adhesion sites,"Renal cancer:3.05e-5 (favourable), Pancreatic cancer:1.66e-4 (unfavourable)",Mixed,Tissue enhanced,,duodenum: 34.0;kidney: 34.6,small intestine: 20.7,Cell line enhanced,,CAPAN-2: 35.7;EFO-21: 26.3;RPTEC TERT1: 53.2;T-47d: 64.1
144,TMEM150B,"TMEM224, TTN2",ENSG00000180061,Transmembrane protein 150B,19,55312801-55334048,Predicted membrane proteins,Evidence at transcript level,,,,,,Renal cancer:6.14e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,duodenum: 69.8;small intestine: 66.5,lung: 18.9,Cell line enhanced,,CACO-2: 7.6;HMC-1: 4.0;U-937: 16.3
145,TMEM229A,,ENSG00000234224,Transmembrane protein 229A,7,124030916-124033023,Predicted membrane proteins,Evidence at protein level,HPA056391,Uncertain,,Approved,Plasma membrane,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 7.1;duodenum: 8.6;testis: 10.4,small intestine: 4.4,Cell line enriched,46.0,SH-SY5Y: 141.7
146,TMEM45B,"BC016153, FLJ40787",ENSG00000151715,Transmembrane protein 45B,11,129815819-129860003,Predicted membrane proteins,Evidence at protein level,HPA015878,Approved,,Uncertain,Nucleoplasm<br>Cytosol,,Expressed in all,Tissue enhanced,,duodenum: 136.2;small intestine: 139.1,rectum: 103.3,Cell line enhanced,,CACO-2: 32.2;Hep G2: 27.4;PC-3: 45.6;RT4: 105.7;T-47d: 34.7
147,TMEM82,,ENSG00000162460,Transmembrane protein 82,1,15742422-15747982,Predicted membrane proteins,Evidence at protein level,HPA060282,Uncertain,,Uncertain,Nucleoplasm<br>Cytosol,Renal cancer:3.80e-7 (favourable),Tissue enhanced,Tissue enhanced,,duodenum: 23.0;liver: 9.0;small intestine: 19.4,kidney: 7.6,Cell line enriched,5.0,CACO-2: 2.6
148,TMEM92,FLJ33318,ENSG00000167105,Transmembrane protein 92,17,50271406-50281485,Predicted membrane proteins,Evidence at protein level,"HPA063009, HPA069820",Approved,,Supported,Nucleoplasm,"Renal cancer:1.14e-6 (unfavourable), Head and neck cancer:8.35e-4 (unfavourable)",Mixed,Tissue enhanced,,duodenum: 40.2;small intestine: 50.6,gallbladder: 21.8,Cell line enhanced,,A549: 16.5;CACO-2: 25.7;CAPAN-2: 25.7;EFO-21: 56.2
149,TNFRSF11A,"CD265, FEO, LOH18CR1, PDB2, RANK",ENSG00000141655,TNF receptor superfamily member 11a,18,62325287-62391292,"CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB010391, HPA027728, HPA047976",Uncertain,,Supported,Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,duodenum: 30.6,small intestine: 20.5,Cell line enhanced,,HDLM-2: 116.8;PC-3: 18.0;SCLC-21H: 24.0
150,TPSG1,"PRSS31, TMT",ENSG00000116176,Tryptase gamma 1,16,1221651-1225257,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA060458,Enhanced,,,,Renal cancer:1.76e-8 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 14.6;duodenum: 14.3;rectum: 9.5;small intestine: 10.5,ovary: 2.5,Group enriched,8.0,HMC-1: 20.4;MCF7: 6.0
151,TREH,"MGC129621, TRE, TREA",ENSG00000118094,Trehalase,11,118657316-118679690,"Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins",Evidence at protein level,"HPA039913, HPA042045",Enhanced,,,,"Renal cancer:2.33e-6 (favourable), Liver cancer:3.76e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 60.6;small intestine: 72.6,kidney: 13.5,Cell line enhanced,,BEWO: 1.5
152,TRIM15,"RNF93, ZNF178, ZNFB7",ENSG00000204610,Tripartite motif containing 15,6,30163206-30172696,Predicted intracellular proteins,Evidence at protein level,HPA047527,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,colon: 2.6;duodenum: 3.6,"appendix,small intestine: 1.1",Cell line enriched,24.0,HEL: 15.2
153,TSPAN8,"CO-029, TM4SF3",ENSG00000127324,Tetraspanin 8,12,71125085-71441898,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,"CAB026009, HPA044337",Enhanced,,Approved,Nucleoplasm,"Urothelial cancer:7.36e-5 (favourable), Renal cancer:9.66e-5 (unfavourable)",Tissue enhanced,Tissue enhanced,,colon: 910.6;duodenum: 905.9;rectum: 911.5;small intestine: 909.2,stomach: 573.4,Cell line enhanced,,CACO-2: 36.0;HeLa: 34.8;PC-3: 151.7;RT4: 30.6
154,TUBAL3,FLJ21665,ENSG00000178462,Tubulin alpha like 3,10,5393098-5404830,Predicted intracellular proteins,Evidence at protein level,"HPA045900, HPA063394",Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 24.4;small intestine: 31.0,colon: 11.8,Group enriched,6.0,HEL: 11.9;K-562: 3.8
155,UCN3,"SPC, UCNIII",ENSG00000178473,Urocortin 3,10,5365009-5374692,Predicted secreted proteins,Evidence at protein level,HPA038281,Uncertain,,,,,Group enriched,Tissue enhanced,,duodenum: 9.3;small intestine: 7.5,stomach: 3.6,Cell line enriched,10.0,SCLC-21H: 1.5
156,UGT1A10,UGT1J,ENSG00000242515,UDP glucuronosyltransferase family 1 member A10,2,233636454-233773305,"Cancer-related genes, Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Pancreatic cancer:4.55e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 49.7;duodenum: 80.9;small intestine: 59.1,rectum: 39.6,Cell line enriched,108.0,RT4: 416.9
157,UGT2A3,FLJ21934,ENSG00000135220,UDP glucuronosyltransferase family 2 member A3,4,68928463-68951791,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Supported,,,,"Renal cancer:6.07e-7 (favourable), Colorectal cancer:3.31e-4 (favourable)",Tissue enriched,Tissue enhanced,,duodenum: 82.1;gallbladder: 46.3;kidney: 46.8;small intestine: 85.9,rectum: 23.9,Cell line enriched,8.0,Hep G2: 13.5
158,UGT2B17,,ENSG00000197888,UDP glucuronosyltransferase family 2 member B17,4,68537184-68568527,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Supported,,,,,Group enriched,Tissue enhanced,,colon: 372.4;duodenum: 371.2;small intestine: 522.5,rectum: 151.7,Cell line enhanced,,RPMI-8226: 1.2
159,UNC5CL,"MGC34763, ZUD",ENSG00000124602,Unc-5 family C-terminal like,6,41026911-41039217,Predicted intracellular proteins,Evidence at protein level,HPA015725,Enhanced,,Approved,Centrosome,,Mixed,Tissue enhanced,,duodenum: 37.3;small intestine: 32.4;stomach: 23.8,kidney: 15.0,Cell line enhanced,,CACO-2: 5.8;RPTEC TERT1: 10.0
160,UNC5D,"KIAA1777, Unc5h4",ENSG00000156687,Unc-5 netrin receptor D,8,35235457-35796550,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA042940,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 9.2;duodenum: 6.1;prostate: 8.3,"cervix, uterine: 3.4",Cell line enhanced,,HEK93: 2.7;NTERA-2: 9.6;SH-SY5Y: 3.5;U-251 MG: 2.5
161,UNC93A,"dJ366N23.1, dJ366N23.2",ENSG00000112494,Unc-93 homolog A (C. elegans),6,167271169-167316019,Predicted membrane proteins,Evidence at protein level,HPA035729,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 9.7;liver: 7.1;skin: 17.8,esophagus: 5.6,Group enriched,9.0,CACO-2: 6.1;Hep G2: 2.1;SCLC-21H: 3.7
162,USH1C,"AIE-75, DFNB18, harmonin, NY-CO-37, NY-CO-38, PDZ-73, PDZ73, PDZD7C",ENSG00000006611,USH1 protein network component harmonin,11,17493895-17544416,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB013690, HPA027398, HPA027492, HPA028033",Supported,,Enhanced,Cytosol,"Liver cancer:2.20e-4 (unfavourable), Renal cancer:9.41e-4 (favourable)",Group enriched,Tissue enhanced,,duodenum: 99.2;small intestine: 106.9,kidney: 55.4,Cell line enhanced,,CACO-2: 50.5;CAPAN-2: 7.4;HeLa: 14.4
163,XDH,"XO, XOR",ENSG00000158125,Xanthine dehydrogenase,2,31334321-31414715,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA062641, HPA069323",Supported,,Supported,Nucleus,Urothelial cancer:8.73e-6 (favourable),Mixed,Tissue enhanced,,breast: 48.3;duodenum: 45.6;liver: 35.9;small intestine: 54.6,colon: 11.2,Cell line enhanced,,HBEC3-KT: 14.4;hTERT-HME1: 23.9
164,ZNF511-PRAP1,,ENSG00000283496,ZNF511-PRAP1 readthrough,10,133309410-133352529,Predicted membrane proteins,Evidence at protein level,"HPA035360, HPA038713, HPA052451",Supported,,Uncertain,Nucleoplasm<br>Vesicles<br>Plasma membrane,,,Tissue enhanced,,duodenum: 25.2;small intestine: 25.0,kidney: 10.7,Cell line enhanced,,Hep G2: 11.3
