,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
126,SDCBP2,"SITAC18, ST-2",ENSG00000125775,Syndecan binding protein 2,20,1309909-1329239,Predicted intracellular proteins,Evidence at protein level,"HPA054554, HPA064490",Enhanced,,Approved,Vesicles<br>Cytosol,"Lung cancer:2.42e-4 (unfavourable), Pancreatic cancer:3.07e-4 (unfavourable), Urothelial cancer:3.37e-4 (favourable)",Expressed in all,Tissue enhanced,,duodenum: 135.1;small intestine: 143.9,stomach: 94.5,Cell line enhanced,,CAPAN-2: 16.0
127,SEC16B,"LZTR2, PGPR-p117, RGPR, Sec16S",ENSG00000120341,"SEC16 homolog B, endoplasmic reticulum export factor",1,177923956-177984303,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA054292, HPA072913",Enhanced,,Approved,Endoplasmic reticulum<br>Plasma membrane<br>Actin filaments,,Not detected,Tissue enhanced,,duodenum: 28.2;small intestine: 30.9,liver: 18.8,Cell line enhanced,,CAPAN-2: 6.3;EFO-21: 5.1;HDLM-2: 5.3
128,SECTM1,K12,ENSG00000141574,Secreted and transmembrane 1,17,82321024-82334074,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA051214,Approved,,,,,Expressed in all,Tissue enhanced,,small intestine: 96.6,duodenum: 64.4,Cell line enhanced,,SiHa: 125.5;U-2197: 82.3
129,SFRP5,SARP3,ENSG00000120057,Secreted frizzled related protein 5,10,97766751-97771952,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 30.9;pancreas: 31.2;small intestine: 29.4,adrenal gland: 12.9,Cell line enhanced,,A549: 2.3;CACO-2: 10.5;RPMI-8226: 3.2;SCLC-21H: 2.4
130,SH3D21,"C1orf113, FLJ22938",ENSG00000214193,SH3 domain containing 21,1,36306387-36324886,Predicted intracellular proteins,Evidence at protein level,"HPA042212, HPA042456, HPA066168",Approved,,Approved,Nucleus<br>Plasma membrane,"Renal cancer:1.76e-6 (unfavourable), Breast cancer:2.60e-4 (favourable)",Mixed,Tissue enhanced,,small intestine: 22.2,skin: 15.5,Cell line enhanced,,HaCaT: 15.2
131,SLC13A2,NaDC-1,ENSG00000007216,Solute carrier family 13 member 2,17,28473293-28497781,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014963,Enhanced,,,,Renal cancer:9.00e-4 (favourable),Mixed,Tissue enhanced,,duodenum: 68.7;small intestine: 54.3,kidney: 19.7,Not detected,,
132,SLC17A8,"DFNA25, VGLUT3",ENSG00000179520,Solute carrier family 17 member 8,12,100357079-100422059,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,CAB079058,,Supported,,,,Tissue enhanced,Tissue enhanced,,small intestine: 5.8,cerebral cortex: 1.2,Not detected,,
133,SLC1A1,"EAAC1, EAAT3",ENSG00000106688,Solute carrier family 1 member 1,9,4490444-4587469,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB015466, HPA020086",Approved,,,,Renal cancer:2.86e-8 (favourable),Expressed in all,Tissue enhanced,,small intestine: 71.2,epididymis: 54.5,Cell line enhanced,,HDLM-2: 65.4;RPTEC TERT1: 50.1
134,SLC22A18,"BWR1A, BWSCR1A, IMPT1, ITM, ORCTL2, SLC22A1L, TSSC5",ENSG00000110628,Solute carrier family 22 member 18,11,2899721-2925246,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA067812, HPA071461",Enhanced,,,,,Expressed in all,Tissue enhanced,,duodenum: 43.2;small intestine: 31.7,colon: 10.3,Cell line enhanced,,CAPAN-2: 28.3;Karpas-707: 21.3
135,SLC23A3,"FLJ31168, SVCT3, Yspl1",ENSG00000213901,Solute carrier family 23 member 3,2,219161465-219170095,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA019059,,,Approved,Nucleus<br>Cell Junctions,,Tissue enriched,Tissue enhanced,,kidney: 53.1;small intestine: 22.9,duodenum: 8.7,Cell line enhanced,,hTCEpi: 3.5
136,SLC25A34,DKFZp781A10161,ENSG00000162461,Solute carrier family 25 member 34,1,15736405-15741396,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA069806,,,Supported,Mitochondria,,Mixed,Tissue enhanced,,duodenum: 14.5;small intestine: 15.2,skeletal muscle: 8.2,Mixed,,
137,SLC28A2,"CNT2, HCNT2, HsT17153, SPNT1",ENSG00000137860,Solute carrier family 28 member 2,15,45252230-45277845,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA046068, HPA055623",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 64.9;rectum: 37.1;small intestine: 97.9,stomach: 21.0,Not detected,,
138,SLC2A5,GLUT5,ENSG00000142583,Solute carrier family 2 member 5,1,9035107-9088478,"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA005449,Enhanced,,,,Renal cancer:5.44e-5 (unfavourable),Group enriched,Tissue enhanced,,duodenum: 109.0;small intestine: 92.6;testis: 139.9,bone marrow: 64.4,Cell line enhanced,,Daudi: 134.4;U-266/70: 111.0;U-698: 121.2;U-937: 52.9
139,SLC51A,OSTalpha,ENSG00000163959,Solute carrier family 51 alpha subunit,3,196211487-196243178,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA039123,Enhanced,,,,Liver cancer:7.54e-4 (favourable),Tissue enriched,Tissue enhanced,,duodenum: 29.3;liver: 35.1;small intestine: 71.3,colon: 9.9,Cell line enhanced,,REH: 3.4
140,SLC51B,OSTbeta,ENSG00000186198,Solute carrier family 51 beta subunit,15,65045370-65053396,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA008398, HPA008533",Enhanced,,Approved,Vesicles<br>Mitochondria,Renal cancer:8.46e-5 (favourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 59.7;duodenum: 85.4;small intestine: 118.4",colon: 40.7,Group enriched,9.0,CACO-2: 15.0;EFO-21: 11.0;Hep G2: 10.4
141,SLC6A20,"XT3, Xtrp3",ENSG00000163817,Solute carrier family 6 member 20,3,45755450-45796535,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA029873,Uncertain,,,,Renal cancer:1.55e-5 (favourable),Mixed,Tissue enhanced,,duodenum: 24.4;small intestine: 19.3,gallbladder: 10.9,Cell line enhanced,,HaCaT: 1.5
142,SLC9A3,NHE3,ENSG00000066230,Solute carrier family 9 member A3,5,473310-524332,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA036493, HPA036669",Enhanced,,Supported,Plasma membrane,Melanoma:8.49e-4 (unfavourable),Mixed,Tissue enhanced,,colon: 80.9;gallbladder: 66.1;small intestine: 72.6,kidney: 57.3,Cell line enhanced,,HDLM-2: 30.4
143,SMPD3,NSMASE2,ENSG00000103056,Sphingomyelin phosphodiesterase 3,16,68358325-68448688,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB033885, HPA065535, HPA069383",Approved,,Supported,Endoplasmic reticulum,"Endometrial cancer:3.86e-4 (favourable), Cervical cancer:7.72e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 61.0;small intestine: 62.9,stomach: 22.6,Cell line enhanced,,HMC-1: 8.5;MOLT-4: 11.7;RPMI-8226: 8.3;SCLC-21H: 15.6
144,SOWAHA,ANKRD43,ENSG00000198944,Sosondowah ankyrin repeat domain family member A,5,132813587-132816797,Predicted secreted proteins,Evidence at protein level,HPA064621,Approved,,,,"Renal cancer:9.38e-5 (favourable), Pancreatic cancer:4.03e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 39.7;small intestine: 46.6,cerebral cortex: 22.1,Group enriched,8.0,SCLC-21H: 17.0;T-47d: 32.7
145,SSUH2,"C3orf32, fls485, ssu-2",ENSG00000125046,Ssu-2 homolog (C. elegans),3,8619400-8745040,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA049777,Approved,,,,,Mixed,Tissue enhanced,,duodenum: 4.2;small intestine: 3.9;testis: 4.0,spleen: 1.5,Cell line enriched,13.0,Hep G2: 18.2
146,SULT1A2,"HAST4, STP2",ENSG00000197165,Sulfotransferase family 1A member 2,16,28591943-28597109,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA049500, HPA051051",Supported,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 49.2;small intestine: 49.2,liver: 21.0,Cell line enhanced,,BEWO: 9.6;EFO-21: 12.0;Hep G2: 33.5
147,SULT1A4,,ENSG00000213648,Sulfotransferase family 1A member 4,16,29459889-29464976,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA049500, HPA051051",Supported,,,,,Not detected,Tissue enhanced,,duodenum: 173.4;small intestine: 131.0,colon: 38.4,Cell line enhanced,,CAPAN-2: 107.9;EFO-21: 93.9;HEL: 76.5;Hep G2: 188.0;Karpas-707: 114.2
148,TBC1D3,"DKFZp434P2235, PRC17, TBC1D3A",ENSG00000274611,TBC1 domain family member 3,17,38181659-38192541,Predicted membrane proteins,Evidence at protein level,"HPA046969, HPA047745, HPA052553",Approved,,Uncertain,Vesicles,,Not detected,Tissue enhanced,,small intestine: 4.0;testis: 6.8,endometrium: 3.6,Cell line enhanced,,AF22: 7.5;REH: 4.5;U-138 MG: 6.4;U-266/70: 7.8;U-266/84: 3.0;U-698: 3.6
149,TBC1D3D,,ENSG00000274419,TBC1 domain family member 3D,17,38003976-38014902,Predicted membrane proteins,Evidence at protein level,"HPA046969, HPA047745, HPA052553",Approved,,Uncertain,Vesicles,,Not detected,Tissue enhanced,,small intestine: 5.5;testis: 3.4,skin: 3.2,Cell line enhanced,,CAPAN-2: 8.4;HaCaT: 6.1;HeLa: 5.2;RT4: 3.7
150,TEN1-CDK3,,ENSG00000261408,TEN1-CDK3 readthrough (NMD candidate),17,75979231-76005999,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,small intestine: 1.4,"adipose tissue,spleen: 1.1",Cell line enhanced,,BEWO: 2.6;SH-SY5Y: 3.9
151,TGFBR3L,,ENSG00000260001,Transforming growth factor beta receptor 3 like,19,7916145-7919097,Predicted membrane proteins,Evidence at protein level,HPA074356,Supported,,Approved,Vesicles,,Mixed,Tissue enhanced,,duodenum: 1.7;small intestine: 1.8,kidney: 1.0,Cell line enhanced,,PC-3: 3.7;REH: 9.0
152,TJP3,ZO-3,ENSG00000105289,Tight junction protein 3,19,3708109-3750813,Predicted intracellular proteins,Evidence at protein level,"CAB013244, HPA046863, HPA053337",Enhanced,,Enhanced,Nucleoplasm<br>Cell Junctions,"Renal cancer:9.36e-8 (favourable), Endometrial cancer:1.83e-6 (favourable), Head and neck cancer:9.52e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 41.5;small intestine: 41.3,colon: 30.6,Cell line enhanced,,BEWO: 42.4;CAPAN-2: 39.5;SK-BR-3: 19.4;T-47d: 51.5
153,TLDC2,"C20orf118, dJ132F21.2",ENSG00000101342,TBC/LysM-associated domain containing 2,20,36876121-36894235,Predicted intracellular proteins,Evidence at transcript level,HPA047468,Approved,,,,Renal cancer:9.97e-5 (unfavourable),Tissue enhanced,Tissue enhanced,,duodenum: 19.0;small intestine: 20.1,rectum: 13.3,Cell line enriched,10.0,HMC-1: 30.5
154,TMC5,FLJ13593,ENSG00000103534,Transmembrane channel like 5,16,19410496-19499113,Predicted membrane proteins,Evidence at protein level,"HPA040810, HPA042037",Enhanced,,Approved,Nucleus<br>Plasma membrane,Liver cancer:7.96e-4 (unfavourable),Mixed,Tissue enhanced,,small intestine: 59.1,duodenum: 45.4,Cell line enriched,6.0,CAPAN-2: 61.8
155,TMEM150B,"TMEM224, TTN2",ENSG00000180061,Transmembrane protein 150B,19,55312801-55334048,Predicted membrane proteins,Evidence at transcript level,,,,,,Renal cancer:6.14e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,duodenum: 69.8;small intestine: 66.5,lung: 18.9,Cell line enhanced,,CACO-2: 7.6;HMC-1: 4.0;U-937: 16.3
156,TMEM238,,ENSG00000233493,Transmembrane protein 238,19,55379245-55384598,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:8.84e-6 (favourable),Expressed in all,Tissue enhanced,,small intestine: 10.0;stomach: 9.9,colon: 9.1,Cell line enhanced,,A-431: 17.0;HaCaT: 15.4
157,TMEM252,"C9orf71, MGC34760",ENSG00000181778,Transmembrane protein 252,9,68536580-68540867,Predicted membrane proteins,Evidence at transcript level,,,,,,Renal cancer:1.75e-7 (favourable),Tissue enriched,Tissue enhanced,,kidney: 37.5;small intestine: 25.7,esophagus: 6.8,Cell line enhanced,,PC-3: 1.1;RPTEC TERT1: 1.8;SK-BR-3: 1.0
158,TMEM45B,"BC016153, FLJ40787",ENSG00000151715,Transmembrane protein 45B,11,129815819-129860003,Predicted membrane proteins,Evidence at protein level,HPA015878,Approved,,Uncertain,Nucleoplasm<br>Cytosol,,Expressed in all,Tissue enhanced,,duodenum: 136.2;small intestine: 139.1,rectum: 103.3,Cell line enhanced,,CACO-2: 32.2;Hep G2: 27.4;PC-3: 45.6;RT4: 105.7;T-47d: 34.7
159,TMEM82,,ENSG00000162460,Transmembrane protein 82,1,15742422-15747982,Predicted membrane proteins,Evidence at protein level,HPA060282,Uncertain,,Uncertain,Nucleoplasm<br>Cytosol,Renal cancer:3.80e-7 (favourable),Tissue enhanced,Tissue enhanced,,duodenum: 23.0;liver: 9.0;small intestine: 19.4,kidney: 7.6,Cell line enriched,5.0,CACO-2: 2.6
160,TMEM92,FLJ33318,ENSG00000167105,Transmembrane protein 92,17,50271406-50281485,Predicted membrane proteins,Evidence at protein level,"HPA063009, HPA069820",Approved,,Supported,Nucleoplasm,"Renal cancer:1.14e-6 (unfavourable), Head and neck cancer:8.35e-4 (unfavourable)",Mixed,Tissue enhanced,,duodenum: 40.2;small intestine: 50.6,gallbladder: 21.8,Cell line enhanced,,A549: 16.5;CACO-2: 25.7;CAPAN-2: 25.7;EFO-21: 56.2
161,TPSG1,"PRSS31, TMT",ENSG00000116176,Tryptase gamma 1,16,1221651-1225257,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA060458,Enhanced,,,,Renal cancer:1.76e-8 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 14.6;duodenum: 14.3;rectum: 9.5;small intestine: 10.5,ovary: 2.5,Group enriched,8.0,HMC-1: 20.4;MCF7: 6.0
162,TREH,"MGC129621, TRE, TREA",ENSG00000118094,Trehalase,11,118657316-118679690,"Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins",Evidence at protein level,"HPA039913, HPA042045",Enhanced,,,,"Renal cancer:2.33e-6 (favourable), Liver cancer:3.76e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 60.6;small intestine: 72.6,kidney: 13.5,Cell line enhanced,,BEWO: 1.5
163,TRPV3,VRL3,ENSG00000167723,Transient receptor potential cation channel subfamily V member 3,17,3510502-3557995,"Disease related genes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,HPA069550,,,Approved,Plasma membrane<br>Centrosome<br>Cytosol,,Mixed,Tissue enhanced,,skin: 5.1;small intestine: 4.5,duodenum: 1.7,Cell line enhanced,,BEWO: 3.6;RH-30: 9.0;T-47d: 3.7
164,TSPAN8,"CO-029, TM4SF3",ENSG00000127324,Tetraspanin 8,12,71125085-71441898,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,"CAB026009, HPA044337",Enhanced,,Approved,Nucleoplasm,"Urothelial cancer:7.36e-5 (favourable), Renal cancer:9.66e-5 (unfavourable)",Tissue enhanced,Tissue enhanced,,colon: 910.6;duodenum: 905.9;rectum: 911.5;small intestine: 909.2,stomach: 573.4,Cell line enhanced,,CACO-2: 36.0;HeLa: 34.8;PC-3: 151.7;RT4: 30.6
165,TUBAL3,FLJ21665,ENSG00000178462,Tubulin alpha like 3,10,5393098-5404830,Predicted intracellular proteins,Evidence at protein level,"HPA045900, HPA063394",Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 24.4;small intestine: 31.0,colon: 11.8,Group enriched,6.0,HEL: 11.9;K-562: 3.8
166,UCN3,"SPC, UCNIII",ENSG00000178473,Urocortin 3,10,5365009-5374692,Predicted secreted proteins,Evidence at protein level,HPA038281,Uncertain,,,,,Group enriched,Tissue enhanced,,duodenum: 9.3;small intestine: 7.5,stomach: 3.6,Cell line enriched,10.0,SCLC-21H: 1.5
167,UGT1A10,UGT1J,ENSG00000242515,UDP glucuronosyltransferase family 1 member A10,2,233636454-233773305,"Cancer-related genes, Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Pancreatic cancer:4.55e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 49.7;duodenum: 80.9;small intestine: 59.1,rectum: 39.6,Cell line enriched,108.0,RT4: 416.9
168,UGT2A3,FLJ21934,ENSG00000135220,UDP glucuronosyltransferase family 2 member A3,4,68928463-68951791,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Supported,,,,"Renal cancer:6.07e-7 (favourable), Colorectal cancer:3.31e-4 (favourable)",Tissue enriched,Tissue enhanced,,duodenum: 82.1;gallbladder: 46.3;kidney: 46.8;small intestine: 85.9,rectum: 23.9,Cell line enriched,8.0,Hep G2: 13.5
169,UGT2B17,,ENSG00000197888,UDP glucuronosyltransferase family 2 member B17,4,68537184-68568527,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Supported,,,,,Group enriched,Tissue enhanced,,colon: 372.4;duodenum: 371.2;small intestine: 522.5,rectum: 151.7,Cell line enhanced,,RPMI-8226: 1.2
170,UNC5CL,"MGC34763, ZUD",ENSG00000124602,Unc-5 family C-terminal like,6,41026911-41039217,Predicted intracellular proteins,Evidence at protein level,HPA015725,Enhanced,,Approved,Centrosome,,Mixed,Tissue enhanced,,duodenum: 37.3;small intestine: 32.4;stomach: 23.8,kidney: 15.0,Cell line enhanced,,CACO-2: 5.8;RPTEC TERT1: 10.0
171,USH1C,"AIE-75, DFNB18, harmonin, NY-CO-37, NY-CO-38, PDZ-73, PDZ73, PDZD7C",ENSG00000006611,USH1 protein network component harmonin,11,17493895-17544416,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB013690, HPA027398, HPA027492, HPA028033",Supported,,Enhanced,Cytosol,"Liver cancer:2.20e-4 (unfavourable), Renal cancer:9.41e-4 (favourable)",Group enriched,Tissue enhanced,,duodenum: 99.2;small intestine: 106.9,kidney: 55.4,Cell line enhanced,,CACO-2: 50.5;CAPAN-2: 7.4;HeLa: 14.4
172,XDH,"XO, XOR",ENSG00000158125,Xanthine dehydrogenase,2,31334321-31414715,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA062641, HPA069323",Supported,,Supported,Nucleus,Urothelial cancer:8.73e-6 (favourable),Mixed,Tissue enhanced,,breast: 48.3;duodenum: 45.6;liver: 35.9;small intestine: 54.6,colon: 11.2,Cell line enhanced,,HBEC3-KT: 14.4;hTERT-HME1: 23.9
173,ZNF511-PRAP1,,ENSG00000283496,ZNF511-PRAP1 readthrough,10,133309410-133352529,Predicted membrane proteins,Evidence at protein level,"HPA035360, HPA038713, HPA052451",Supported,,Uncertain,Nucleoplasm<br>Vesicles<br>Plasma membrane,,,Tissue enhanced,,duodenum: 25.2;small intestine: 25.0,kidney: 10.7,Cell line enhanced,,Hep G2: 11.3
