,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
127,NCR3LG1,"B7-H6, DKFZp686O24166",ENSG00000188211,Natural killer cell cytotoxicity receptor 3 ligand 1,11,17351726-17377341,Predicted membrane proteins,Evidence at protein level,HPA024137,Uncertain,,,,Renal cancer:4.21e-12 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 12.9,rectum: 5.6,Cell line enhanced,,HL-60: 42.1
128,NEDD8-MDP1,,ENSG00000255526,NEDD8-MDP1 readthrough,14,24213955-24232352,Predicted intracellular proteins,Evidence at protein level,"HPA003064, HPA060254",Uncertain,,Approved,Nucleoplasm,,Not detected,Tissue enhanced,,parathyroid gland: 2.7,testis: 1.8,Cell line enhanced,,MOLT-4: 6.6
129,NPM2,,ENSG00000158806,Nucleophosmin/nucleoplasmin 2,8,22024125-22036897,Predicted intracellular proteins,Evidence at protein level,HPA041070,Enhanced,,Approved,Nucleus<br>Nucleoli,"Renal cancer:3.18e-6 (favourable), Pancreatic cancer:9.02e-4 (favourable)",Tissue enhanced,Tissue enhanced,,parathyroid gland: 69.7;thyroid gland: 42.7,cerebral cortex: 31.8,Cell line enhanced,,HaCaT: 15.6;HEL: 13.0;Hep G2: 21.9
130,NRG2,"Don-1, HRG2, NTAK",ENSG00000158458,Neuregulin 2,5,139846779-140043299,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,"HPA038935, HPA047973",Uncertain,,Supported,Nucleus<br>Nucleoli,,Mixed,Tissue enhanced,,parathyroid gland: 13.3,ovary: 10.2,Cell line enhanced,,AN3-CA: 7.0;PC-3: 12.4;SCLC-21H: 5.8
131,NUAK1,"ARK5, KIAA0537, NuaK1",ENSG00000074590,NUAK family kinase 1,12,106063340-106140033,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA057143,,,Supported,Nucleus<br>Nucleoli fibrillar center<br>Microtubules,"Stomach cancer:4.27e-4 (unfavourable), Endometrial cancer:9.83e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 47.0;parathyroid gland: 42.5,skin: 21.0,Cell line enhanced,,AF22: 50.0;EFO-21: 47.3;RH-30: 70.1
132,OGDHL,FLJ10851,ENSG00000197444,Oxoglutarate dehydrogenase-like,10,49734643-49762379,"Citric acid cycle related proteins, Predicted intracellular proteins",Evidence at protein level,HPA052497,Enhanced,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Cytosol,Renal cancer:1.21e-14 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 128.4;parathyroid gland: 56.3,liver: 41.6,Cell line enhanced,,AN3-CA: 19.8;RPTEC TERT1: 32.9;SH-SY5Y: 17.3
133,OGN,"mimecan, OIF, SLRR3A",ENSG00000106809,Osteoglycin,9,92383967-92404696,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA013132,Approved,,Supported,Endoplasmic reticulum,"Renal cancer:1.92e-4 (unfavourable), Urothelial cancer:2.03e-4 (unfavourable), Ovarian cancer:4.04e-4 (unfavourable)",Mixed,Tissue enhanced,,"cervix, uterine: 374.3;parathyroid gland: 604.4",gallbladder: 276.4,Cell line enhanced,,ASC TERT1: 17.1;HSkMC: 8.0;MOLT-4: 27.9
134,OPN4,"melanopsin, MOP",ENSG00000122375,Opsin 4,10,86654557-86666848,"G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,HPA039147,Approved,,,,,Not detected,Tissue enhanced,,cerebral cortex: 2.2;parathyroid gland: 1.4,skeletal muscle: 0.9,Not detected,,
135,OR7A5,HTPCR2,ENSG00000188269,Olfactory receptor family 7 subfamily A member 5,19,14792490-14835376,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA053823,Uncertain,,,,,Tissue enriched,Tissue enhanced,,epididymis: 5.5;parathyroid gland: 5.4;testis: 2.8,"breast,seminal vesicle: 0.9",Not detected,,
136,OR7C1,"OR19-5, OR7C4",ENSG00000127530,Olfactory receptor family 7 subfamily C member 1,19,14799146-14800211,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA047127,Uncertain,,,,,Tissue enriched,Tissue enhanced,,epididymis: 3.5;parathyroid gland: 5.0;testis: 3.9,seminal vesicle: 1.5,Not detected,,
137,P3H3,"GRCB, HSU47926, LEPREL2",ENSG00000110811,Prolyl 3-hydroxylase 3,12,6828410-6839851,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA043695,Approved,,Approved,Nucleoli<br>Plasma membrane<br>Cytosol,"Renal cancer:1.64e-4 (unfavourable), Pancreatic cancer:4.91e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 11.7,endometrium: 6.2,Cell line enhanced,,BJ: 33.3
138,PABPC4L,,ENSG00000254535,Poly(A) binding protein cytoplasmic 4 like,4,134196333-134201748,Predicted intracellular proteins,Evidence at protein level,,,,,,Renal cancer:1.11e-5 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 12.8;placenta: 14.7,endometrium: 6.4,Cell line enhanced,,HAP1: 11.9;HeLa: 10.3;REH: 7.4;RH-30: 8.3;U-2 OS: 9.1
139,PAQR4,FLJ30002,ENSG00000162073,Progestin and adipoQ receptor family member 4,16,2969245-2973489,Predicted membrane proteins,Evidence at protein level,HPA068394,,,Approved,Vesicles,"Renal cancer:3.01e-6 (unfavourable), Stomach cancer:1.70e-4 (favourable), Liver cancer:6.86e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 54.0;parathyroid gland: 65.2,"prostate,skin: 19.2",Mixed,,
140,PCDH11X,"PCDH-X, PCDH11, PCDHX, PPP1R119",ENSG00000102290,Protocadherin 11 X-linked,X,91779261-92623230,Predicted membrane proteins,Evidence at transcript level,HPA000432,Approved,,,,,Not detected,Tissue enhanced,,cerebral cortex: 4.6;ovary: 8.9;parathyroid gland: 4.9,"cervix, uterine: 1.5",Cell line enhanced,,AF22: 1.4;AN3-CA: 2.1
141,PCDHA11,"CNR7, CNRN7, CNRS7, CRNR7, PCDH-ALPHA11",ENSG00000249158,Protocadherin alpha 11,5,140868183-141012344,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA077160,,,Approved,Vesicles<br>Cell Junctions<br>Cytoplasmic bodies,,Not detected,Tissue enhanced,,cerebral cortex: 7.6;parathyroid gland: 3.8,testis: 1.8,Cell line enhanced,,AN3-CA: 14.0;EFO-21: 7.3;T-47d: 5.0
142,PCDHB11,"ME2, PCDH-BETA11",ENSG00000197479,Protocadherin beta 11,5,141199582-141203779,Predicted membrane proteins,Evidence at transcript level,HPA045042,Uncertain,,Approved,Plasma membrane,,Mixed,Tissue enhanced,,parathyroid gland: 8.2,endometrium: 2.5,Cell line enhanced,,AN3-CA: 5.1;EFO-21: 7.4
143,PCDHB16,"KIAA1621, ME1, PCDH-BETA16, PCDH3X, PCDHB8a",ENSG00000272674,Protocadherin beta 16,5,141181399-141186399,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA014668,,,Approved,Vesicles<br>Plasma membrane,,Mixed,Tissue enhanced,,parathyroid gland: 10.8,ovary: 7.3,Cell line enhanced,,AN3-CA: 15.6;U-138 MG: 35.8
144,PCDHB6,PCDH-BETA6,ENSG00000113211,Protocadherin beta 6,5,141150022-141153287,Predicted membrane proteins,Evidence at transcript level,HPA029566,Uncertain,,Uncertain,Nucleus<br>Plasma membrane<br>Cytosol,Renal cancer:5.52e-4 (unfavourable),Mixed,Tissue enhanced,,parathyroid gland: 7.1,testis: 3.5,Cell line enhanced,,EFO-21: 15.4;SH-SY5Y: 7.4;T-47d: 5.0;U-2197: 7.0;WM-115: 10.2
145,PCDHGB5,PCDH-GAMMA-B5,ENSG00000276547,"Protocadherin gamma subfamily B, 5",5,141397987-141512979,Predicted membrane proteins,Evidence at protein level,"HPA008755, HPA010580",Uncertain,,Approved,Nucleus<br>Vesicles<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,parathyroid gland: 19.8,thyroid gland: 7.6,Cell line enhanced,,ASC diff: 45.6;ASC TERT1: 34.8;BJ hTERT+ SV40 Large T+: 27.3;BJ hTERT+ SV40 Large T+ RasG12V: 31.8
146,PCYOX1L,MGC3265,ENSG00000145882,Prenylcysteine oxidase 1 like,5,149358007-149369653,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA037463, HPA038402",Approved,,Approved,Nucleoplasm<br>Mitochondria,,Expressed in all,Tissue enhanced,,parathyroid gland: 21.4,cerebral cortex: 12.5,Mixed,,
147,PDE11A,,ENSG00000128655,Phosphodiesterase 11A,2,177623252-178108339,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA034560,Approved,,,,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 10.5;prostate: 8.8,testis: 6.4,Cell line enhanced,,fHDF/TERT166: 2.2;Hep G2: 2.0
148,PDGFC,"fallotein, SCDGF",ENSG00000145431,Platelet derived growth factor C,4,156760454-156971394,"Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA009134,Approved,,Supported,Plasma membrane<br>Cytosol,"Renal cancer:1.35e-5 (favourable), Stomach cancer:3.05e-4 (unfavourable), Urothelial cancer:3.17e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 40.6,endometrium: 16.8,Cell line enhanced,,fHDF/TERT166: 47.4;U-138 MG: 41.4
149,PHGDH,"PDG, PGDH, SERA",ENSG00000092621,Phosphoglycerate dehydrogenase,1,119659798-119744215,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB003681, HPA021241, HPA024031, CAB068216",Enhanced,,Enhanced,Nucleoplasm<br>Plasma membrane<br>Cytosol,"Endometrial cancer:1.48e-4 (unfavourable), Glioma:2.26e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 216.7,skin: 115.9,Mixed,,
150,PHKA1,PHKA,ENSG00000067177,Phosphorylase kinase regulatory subunit alpha 1,X,72578814-72714319,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA001081,Enhanced,,Approved,Vesicles,Endometrial cancer:6.84e-4 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 40.1;skeletal muscle: 35.5,adrenal gland: 15.6,Mixed,,
151,PIP5KL1,"bA203J24.5, MGC46424",ENSG00000167103,Phosphatidylinositol-4-phosphate 5-kinase like 1,9,127920879-127930797,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA056240,Uncertain,,Supported,Cytosol,,Mixed,Tissue enhanced,,parathyroid gland: 3.8,skin: 2.2,Cell line enhanced,,Karpas-707: 32.1;RPMI-8226: 21.0
152,PLA2G4A,"cPLA2-alpha, PLA2G4",ENSG00000116711,Phospholipase A2 group IVA,1,186828953-186988981,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"CAB010050, HPA050062, HPA054206",Approved,,Supported,Cytosol,"Endometrial cancer:2.85e-4 (favourable), Breast cancer:9.07e-4 (favourable)",Mixed,Tissue enhanced,,parathyroid gland: 200.5,seminal vesicle: 68.3,Cell line enhanced,,RPMI-8226: 50.7;U-2197: 61.7
153,PLCB1,"KIAA0581, PLC-I, PLC154",ENSG00000182621,Phospholipase C beta 1,20,8077251-8968360,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB004275, CAB005334, HPA034743, HPA057910",Enhanced,,Approved,Plasma membrane,,Mixed,Tissue enhanced,,cerebral cortex: 68.3;parathyroid gland: 121.3,placenta: 28.2,Cell line enhanced,,Hep G2: 46.8
154,PLEKHD1,UPF0639,ENSG00000175985,Pleckstrin homology and coiled-coil domain containing D1,14,69484692-69531551,Predicted intracellular proteins,Evidence at protein level,HPA051875,Uncertain,,,,,Mixed,Tissue enhanced,,parathyroid gland: 2.8;thyroid gland: 2.7,epididymis: 2.0,Cell line enhanced,,SK-BR-3: 1.8;T-47d: 2.1
155,PLXNA1,"NOV, PLXN1",ENSG00000114554,Plexin A1,3,126988594-127037392,Predicted membrane proteins,Evidence at protein level,"HPA007499, CAB012483",Uncertain,,Enhanced,Nucleus<br>Cytosol,"Liver cancer:4.13e-6 (unfavourable), Renal cancer:5.64e-5 (unfavourable), Ovarian cancer:1.35e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 43.5,skin: 16.8,Mixed,,
156,PPM1H,"ARHCL1, FLJ13253, KIAA1157, NERPP-2C",ENSG00000111110,"Protein phosphatase, Mg2+/Mn2+ dependent 1H",12,62643982-62935037,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"CAB020694, HPA044244, HPA058777",Approved,,Supported,Nucleoplasm,Renal cancer:2.72e-5 (favourable),Expressed in all,Tissue enhanced,,parathyroid gland: 54.2,cerebral cortex: 23.0,Cell line enhanced,,CACO-2: 67.4;HMC-1: 56.0
157,PPM1L,PP2CE,ENSG00000163590,"Protein phosphatase, Mg2+/Mn2+ dependent 1L",3,160755602-161078907,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA019891, HPA019953",Approved,,Approved,Nucleoplasm<br>Cytosol,Breast cancer:4.90e-4 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 39.6,cerebral cortex: 27.9,Group enriched,5.0,HDLM-2: 73.7;U-266/70: 57.7
158,PPY,PNP,ENSG00000108849,Pancreatic polypeptide,17,43940804-43942468,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB016735, HPA032122",Enhanced,,,,,Tissue enriched,Tissue enhanced,,pancreas: 35.3;parathyroid gland: 33.7,"rectum,skin: 8.3",Cell line enhanced,,BEWO: 3.6;EFO-21: 3.2;U-2 OS: 4.0
159,PRKD1,"PKC-mu, PKCM, PKD, PRKCM",ENSG00000184304,Protein kinase D1,14,29576479-30191898,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB018367, HPA029834",Uncertain,,Supported,Plasma membrane<br>Cytosol,"Renal cancer:2.44e-5 (favourable), Thyroid cancer:2.91e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 50.3,prostate: 28.5,Mixed,,
160,PRRT3,FLJ33674,ENSG00000163704,Proline rich transmembrane protein 3,3,9945542-9952394,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA035127, HPA035128",Uncertain,,Approved,Nucleus<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,cerebral cortex: 19.4;parathyroid gland: 27.8,fallopian tube: 12.2,Cell line enhanced,,MCF7: 17.7;SK-BR-3: 25.1
161,PRSS45,TESSP5,ENSG00000188086,"Protease, serine 45",3,46742092-46744755,"Enzymes, Predicted intracellular proteins",Evidence at transcript level,HPA060284,Uncertain,,,,,Mixed,Tissue enhanced,,epididymis: 9.8;parathyroid gland: 8.6,skeletal muscle: 3.7,Not detected,,
162,PRSS50,"CT20, TSP50",ENSG00000206549,"Protease, serine 50",3,46712115-46812574,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA040768,Supported,,,,,Mixed,Tissue enhanced,,epididymis: 5.7;parathyroid gland: 4.1,"skeletal muscle,testis,thyroid gland: 2.0",Not detected,,
163,PTN,"HBGF8, HBNF, NEGF1",ENSG00000105894,Pleiotrophin,7,137227341-137343865,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,CAB017685,Enhanced,,,,Renal cancer:1.35e-4 (favourable),Tissue enriched,Tissue enhanced,,parathyroid gland: 725.3,cerebral cortex: 269.6,Cell line enriched,12.0,AF22: 1551.5
164,PTPRD,"HPTP, PTPD",ENSG00000153707,"Protein tyrosine phosphatase, receptor type D",9,8314246-10612723,"Enzymes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA054829,Uncertain,,Approved,Vesicles,Renal cancer:7.45e-6 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 32.7;parathyroid gland: 47.0,ovary: 11.7,Cell line enhanced,,AF22: 27.3;RH-30: 9.9
165,PTPRG,"PTPG, RPTPG",ENSG00000144724,"Protein tyrosine phosphatase, receptor type G",3,61561569-62297613,"Enzymes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA064237,Uncertain,,,,Renal cancer:3.10e-6 (favourable),Expressed in all,Tissue enhanced,,parathyroid gland: 73.5,thyroid gland: 22.8,Mixed,,
166,PYGO1,,ENSG00000171016,Pygopus family PHD finger 1,15,55538890-55588947,Predicted intracellular proteins,Evidence at protein level,HPA042248,Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,parathyroid gland: 29.9,thyroid gland: 12.0,Cell line enhanced,,U-698: 23.4
167,RAB6C,WTH3,ENSG00000222014,"RAB6C, member RAS oncogene family",2,129979664-129982738,Predicted intracellular proteins,Evidence at protein level,HPA059131,Uncertain,,Uncertain,Golgi apparatus,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 7.5,breast: 3.2,Group enriched,6.0,BEWO: 2.4;HMC-1: 1.9;REH: 4.9;T-47d: 3.0;U-266/70: 1.6
168,RASL11B,,ENSG00000128045,RAS like family 11 member B,4,52862290-52866835,Predicted intracellular proteins,Evidence at transcript level,HPA057803,Uncertain,,Approved,Nuclear bodies,,Mixed,Tissue enhanced,,ovary: 26.0;parathyroid gland: 30.1,cerebral cortex: 13.5,Cell line enhanced,,BEWO: 13.0;NTERA-2: 14.5;SH-SY5Y: 38.8
169,RAX2,"ARMD6, CORD11, MGC15631, RAXL1",ENSG00000173976,Retina and anterior neural fold homeobox 2,19,3769089-3772221,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA052533,Uncertain,,,,,Not detected,Tissue enhanced,,parathyroid gland: 1.2,fallopian tube: 0.7,Not detected,,
170,RELL2,"C5orf16, FLJ90583",ENSG00000164620,RELT like 2,5,141636950-141641077,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA077928,,,Uncertain,Vesicles,,Mixed,Tissue enhanced,,cerebral cortex: 13.2;parathyroid gland: 23.3,testis: 4.3,Mixed,,
171,REM2,FLJ38964,ENSG00000139890,RRAD and GEM like GTPase 2,14,22883165-22887686,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,bone marrow: 6.0;parathyroid gland: 4.6,testis: 2.9,Cell line enhanced,,AF22: 3.0
172,RIMBP2,"KIAA0318, MGC15831, PPP1R133, RBP2, RIM-BP2",ENSG00000060709,RIMS binding protein 2,12,130396137-130517917,Predicted intracellular proteins,Evidence at protein level,,,,,,Pancreatic cancer:4.16e-4 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 95.0,cerebral cortex: 24.4,Group enriched,10.0,SCLC-21H: 26.1;SH-SY5Y: 41.8
173,RNF165,"ARKL2, RNF111L2",ENSG00000141622,Ring finger protein 165,18,46326809-46463140,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA041615, HPA047798",Uncertain,,Approved,Nucleus<br>Plasma membrane,,Mixed,Tissue enhanced,,cerebral cortex: 9.3;parathyroid gland: 9.8,thyroid gland: 7.0,Cell line enhanced,,AF22: 13.9;SCLC-21H: 17.1;SH-SY5Y: 17.5
174,RNF180,,ENSG00000164197,Ring finger protein 180,5,64165844-64372869,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA006897,Approved,,Approved,Cytosol,Renal cancer:6.81e-5 (favourable),Tissue enhanced,Tissue enhanced,,parathyroid gland: 62.4,thyroid gland: 24.8,Cell line enriched,5.0,RPMI-8226: 20.6
175,ROR1,NTRKR1,ENSG00000185483,Receptor tyrosine kinase like orphan receptor 1,1,63774022-64181498,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA057016,,,Uncertain,Microtubules<br>Cytokinetic bridge,,Mixed,Tissue enhanced,,parathyroid gland: 52.0,endometrium: 12.1,Cell line enhanced,,ASC TERT1: 35.2;NTERA-2: 43.3
176,ROR2,"BDB, BDB1, NTRKR2",ENSG00000169071,Receptor tyrosine kinase like orphan receptor 2,9,91563091-91950162,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins",Evidence at protein level,HPA021868,Uncertain,,,,"Thyroid cancer:4.28e-8 (unfavourable), Renal cancer:9.86e-7 (unfavourable)",Mixed,Tissue enhanced,,parathyroid gland: 35.1,endometrium: 21.4,Cell line enhanced,,AF22: 25.3;HHSteC: 55.3;HSkMC: 39.9;U-266/70: 29.6
177,RP1-5O6.7,,ENSG00000283900,Casein kinase I isoform epsilon ,22,38291918-38398522,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA026288,Uncertain,,,,,,Tissue enhanced,,parathyroid gland: 6.5,cerebral cortex: 2.6,Cell line enhanced,,Karpas-707: 5.1
178,RP11-382A20.3,,ENSG00000166503,Hepatoma-derived growth factor-related protein 3 ,15,83112738-83208018,Predicted intracellular proteins,Evidence at protein level,HPA040719,Approved,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,parathyroid gland: 33.0,cerebral cortex: 19.5,Mixed,,
179,RP11-407N17.3,,ENSG00000258941,CTAGE family member 5 isoform 8 precursor ,14,39233902-39350423,Predicted membrane proteins,Evidence at protein level,"HPA000387, HPA000922, HPA054066, HPA055459",Uncertain,,Approved,Endoplasmic reticulum,,Not detected,Tissue enhanced,,duodenum: 23.9;liver: 22.8;parathyroid gland: 44.1;small intestine: 29.5,kidney: 19.0,Cell line enhanced,,CAPAN-2: 17.3;EFO-21: 5.5;Hep G2: 8.5;RPTEC TERT1: 7.0
180,RP11-475E11.9,,ENSG00000274068,,1,108837660-108963484,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,parathyroid gland: 1.5,"adrenal gland,cerebral cortex: 0.9",Cell line enhanced,,HDLM-2: 1.8
181,RP11-511P7.7,,ENSG00000284041,,7,150368790-150396915,Predicted intracellular proteins,Evidence at transcript level,,,,,,,,Tissue enhanced,,parathyroid gland: 2.1,endometrium: 1.0,Cell line enhanced,,RPMI-8226: 4.0;SH-SY5Y: 5.5
182,RP11-514P8.7,,ENSG00000270249,,7,102541501-102592444,Predicted intracellular proteins,Evidence at transcript level,HPA046970,Uncertain,,Uncertain,Nucleoplasm,,Not detected,Tissue enhanced,,parathyroid gland: 3.9,"duodenum,epididymis: 1.0",Not detected,,
183,RP11-548K23.11,,ENSG00000249967,,10,97584374-97673910,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,parathyroid gland: 1.6,"cerebral cortex,seminal vesicle: 0.9",Cell line enhanced,,AN3-CA: 1.0;EFO-21: 1.1
184,RP11-726G1.1,,ENSG00000214776,,12,9467552-9576275,Predicted secreted proteins,Evidence at transcript level,,,,,,,Group enriched,Tissue enhanced,,parathyroid gland: 1.0;testis: 1.8,"endometrium,lymph node: 0.4",Cell line enhanced,,U-698: 4.3;WM-115: 2.1
185,RPS6KA6,RSK4,ENSG00000072133,Ribosomal protein S6 kinase A6,X,84058346-84187907,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA002852, HPA003904",Uncertain,,Supported,Nucleus<br>Nucleoli<br>Mitochondria,,Mixed,Tissue enhanced,,parathyroid gland: 18.9;thyroid gland: 21.9,kidney: 8.9,Cell line enhanced,,PC-3: 13.7;RH-30: 17.3;SH-SY5Y: 15.2
186,RYR3,,ENSG00000198838,Ryanodine receptor 3,15,33310945-33866121,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA062004,,,Approved,Vesicles,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 29.1,cerebral cortex: 7.0,Cell line enhanced,,A549: 3.9;RH-30: 6.3;RPTEC TERT1: 2.3
187,SACS,"ARSACS, DKFZp686B15167, DNAJC29, KIAA0730, PPP1R138, SPAX6",ENSG00000151835,Sacsin molecular chaperone,13,23328826-23411513,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB017714,Uncertain,,,,"Renal cancer:6.21e-6 (unfavourable), Endometrial cancer:9.04e-4 (unfavourable)",Mixed,Tissue enhanced,,parathyroid gland: 32.5,cerebral cortex: 16.0,Mixed,,
188,SALL2,"Hsal2, KIAA0360, ZNF795",ENSG00000165821,Spalt like transcription factor 2,14,21521081-21537216,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA004162,Approved,,Approved,Nucleus<br>Vesicles,"Pancreatic cancer:1.23e-4 (favourable), Endometrial cancer:3.97e-4 (unfavourable)",Mixed,Tissue enhanced,,parathyroid gland: 67.9,cerebral cortex: 42.4,Cell line enhanced,,AF22: 123.9;NTERA-2: 95.1;SCLC-21H: 50.0
189,SAMD5,dJ875H10.1,ENSG00000203727,Sterile alpha motif domain containing 5,6,147508927-147737547,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA067811,Uncertain,,Supported,Vesicles,Liver cancer:2.23e-4 (unfavourable),Mixed,Tissue enhanced,,parathyroid gland: 22.5,placenta: 18.1,Cell line enhanced,,Hep G2: 44.5;K-562: 40.0;RH-30: 28.7;WM-115: 20.8
190,SCG5,"7B2, SGNE1, SgV",ENSG00000166922,Secretogranin V,15,32641676-32697098,Predicted secreted proteins,Evidence at protein level,"HPA013136, HPA074618",Enhanced,,,,"Renal cancer:4.51e-9 (unfavourable), Head and neck cancer:9.64e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 233.7;parathyroid gland: 192.7,adrenal gland: 80.4,Group enriched,6.0,HHSteC: 22.6;HSkMC: 24.3;NTERA-2: 15.6;SCLC-21H: 37.1;SH-SY5Y: 38.6;U-87 MG: 46.3
191,SEC14L6,,ENSG00000214491,SEC14 like lipid binding 6,22,30522799-30546682,Predicted intracellular proteins,Evidence at transcript level,HPA067695,,,Approved,Nucleoplasm,,Tissue enriched,Tissue enhanced,,epididymis: 25.8;parathyroid gland: 46.1,lung: 17.8,Cell line enhanced,,K-562: 11.1;RPTEC TERT1: 16.7;SiHa: 7.0
192,SELE,"CD62E, ELAM, ELAM1, ESEL",ENSG00000007908,Selectin E,1,169722641-169764705,"Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,CAB002143,Enhanced,,,,,Mixed,Tissue enhanced,,parathyroid gland: 45.2;prostate: 46.4,urinary bladder: 27.8,Cell line enriched,6.0,HUVEC TERT2: 1.0
193,SEZ6L2,"FLJ90517, PSK-1",ENSG00000174938,Seizure related 6 homolog like 2,16,29871159-29899547,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA064471,Enhanced,,,,"Colorectal cancer:1.31e-4 (unfavourable), Glioma:7.27e-4 (unfavourable), Cervical cancer:7.46e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 82.4;parathyroid gland: 58.4,adrenal gland: 30.6,Cell line enhanced,,EFO-21: 72.2
