,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
131,RPS6KA6,RSK4,ENSG00000072133,Ribosomal protein S6 kinase A6,X,84058346-84187907,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA002852, HPA003904",Uncertain,,Supported,Nucleus<br>Nucleoli<br>Mitochondria,,Mixed,Tissue enhanced,,parathyroid gland: 18.9;thyroid gland: 21.9,kidney: 8.9,Cell line enhanced,,PC-3: 13.7;RH-30: 17.3;SH-SY5Y: 15.2
132,S100A5,S100D,ENSG00000196420,S100 calcium binding protein A5,1,153537147-153541765,Predicted intracellular proteins,Evidence at protein level,HPA064184,,,Approved,Nucleoplasm,,Group enriched,Tissue enhanced,,skin: 4.3;thyroid gland: 8.8,lymph node: 1.7,Cell line enhanced,,RT4: 15.9;SCLC-21H: 20.4
133,SALL1,"Hsal1, TBS, ZNF794",ENSG00000103449,Spalt like transcription factor 1,16,51135975-51151367,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA049829,Uncertain,,Approved,Nucleus<br>Cytosol,"Renal cancer:1.91e-7 (favourable), Endometrial cancer:1.28e-4 (favourable)",Group enriched,Tissue enhanced,,thyroid gland: 40.1,cerebral cortex: 30.3,Cell line enhanced,,AF22: 29.2;NTERA-2: 48.0;RPTEC TERT1: 30.7;U-87 MG: 45.3
134,SEC14L3,TAP2,ENSG00000100012,SEC14 like lipid binding 3,22,30447959-30472049,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA059450,Uncertain,,,,,Not detected,Tissue enhanced,,bone marrow: 2.3;lung: 1.5;thyroid gland: 2.8,liver: 1.4,Not detected,,
135,SH2D6,FLJ35993,ENSG00000152292,SH2 domain containing 6,2,85418721-85437029,Predicted intracellular proteins,Evidence at transcript level,HPA053873,Uncertain,,,,,Mixed,Tissue enhanced,,duodenum: 1.5;testis: 3.1;thyroid gland: 1.4,small intestine: 1.1,Cell line enhanced,,LHCN-M2: 1.7
136,SHISA2,"bA398O19.2, C13orf13, hShisa, PRO28631, TMEM46, WGAR9166",ENSG00000180730,Shisa family member 2,13,26044597-26051031,Predicted membrane proteins,Evidence at protein level,"HPA049752, HPA050172",Uncertain,,Approved,Nucleoplasm<br>Nuclear bodies<br>Vesicles,"Renal cancer:2.43e-4 (favourable), Lung cancer:3.30e-4 (favourable)",Mixed,Tissue enhanced,,breast: 22.3;thyroid gland: 48.3,epididymis: 13.1,Cell line enhanced,,LHCN-M2: 21.2;NTERA-2: 18.4;RH-30: 56.6;U-2197: 34.1
137,SLC12A8,CCC9,ENSG00000221955,Solute carrier family 12 member 8,3,125082636-125212864,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA031123,Uncertain,,Supported,Nucleoplasm,Renal cancer:5.56e-4 (unfavourable),Expressed in all,Tissue enhanced,,thyroid gland: 39.6,gallbladder: 16.2,Cell line enhanced,,HHSteC: 28.8;U-2197: 63.6
138,SLC30A2,ZNT2,ENSG00000158014,Solute carrier family 30 member 2,1,26037252-26046133,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA017979,,,Approved,Vesicles,Renal cancer:2.86e-6 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 22.0;thyroid gland: 42.4,pancreas: 16.5,Group enriched,5.0,BEWO: 2.4;RPTEC TERT1: 4.3;WM-115: 3.5
139,SLC39A10,"DKFZp564L2123, FLJ90515, KIAA1265",ENSG00000196950,Solute carrier family 39 member 10,2,195575977-195737702,"Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA036512, HPA036513, HPA066087",Approved,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,"Glioma:2.05e-5 (favourable), Liver cancer:4.39e-5 (unfavourable), Pancreatic cancer:3.23e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 77.7;thyroid gland: 79.2,prostate: 30.8,Expressed in all,,
140,SLC4A11,"BTR1, CDPD1, CHED2, dJ794I6.2, FECD4, NaBC1",ENSG00000088836,Solute carrier family 4 member 11,20,3227417-3239190,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA018120, HPA058377",Uncertain,,Uncertain,Nucleoplasm<br>Vesicles,"Renal cancer:6.21e-6 (favourable), Cervical cancer:9.03e-4 (favourable)",Expressed in all,Tissue enhanced,,thyroid gland: 27.7,salivary gland: 19.2,Cell line enhanced,,HaCaT: 55.7
141,SLC5A3,"SMIT, SMIT1",ENSG00000198743,Solute carrier family 5 member 3,21,34073570-34106262,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA029791,,,Approved,Plasma membrane<br>Cytosol,"Pancreatic cancer:1.98e-5 (unfavourable), Renal cancer:4.72e-4 (unfavourable)",Expressed in all,Tissue enhanced,,thyroid gland: 42.2,kidney: 33.1,Expressed in all,,
142,SLC5A5,NIS,ENSG00000105641,Solute carrier family 5 member 5,19,17871973-17895174,"Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB022364, HPA049055",Enhanced,,,,,Mixed,Tissue enhanced,,salivary gland: 28.3;stomach: 56.1;thyroid gland: 20.7,"cervix, uterine: 8.3",Cell line enriched,5.0,BEWO: 10.8
143,SLC5A8,AIT,ENSG00000256870,Solute carrier family 5 member 8,12,101155493-101210407,Predicted membrane proteins,Evidence at protein level,,,,,,"Breast cancer:9.04e-6 (favourable), Renal cancer:1.97e-4 (favourable)",Tissue enhanced,Tissue enhanced,,"cervix, uterine: 15.0;thyroid gland: 14.7",kidney: 3.5,Cell line enriched,6.0,SK-BR-3: 2.3
144,SMAD9,"MADH6, MADH9, SMAD8, SMAD8/9",ENSG00000120693,SMAD family member 9,13,36844831-36920765,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB009119, HPA031162",Approved,,Supported,Nucleoplasm<br>Cytosol,"Glioma:4.39e-4 (favourable), Thyroid cancer:4.92e-4 (unfavourable)",Mixed,Tissue enhanced,,thyroid gland: 62.8,prostate: 22.2,Cell line enhanced,,SH-SY5Y: 41.4
145,SNTB1,"59-DAP, A1B, BSYN2, SNT2, SNT2B1, TIP-43",ENSG00000172164,Syntrophin beta 1,8,120535745-120813273,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA024659,Uncertain,,,,,Expressed in all,Tissue enhanced,,adrenal gland: 73.7;thyroid gland: 100.8,liver: 45.3,Cell line enhanced,,Hep G2: 61.4;U-266/70: 69.2
146,SNX22,FLJ13952,ENSG00000157734,Sorting nexin 22,15,64151715-64157481,Predicted intracellular proteins,Evidence at protein level,HPA038470,Approved,,Approved,Nucleoplasm<br>Vesicles,"Breast cancer:2.89e-5 (favourable), Thyroid cancer:2.19e-4 (favourable)",Tissue enriched,Tissue enhanced,,cerebral cortex: 16.2;thyroid gland: 14.4,lymph node: 9.0,Cell line enhanced,,Daudi: 13.5;SCLC-21H: 4.9
147,SORBS2,"ARGBP2, KIAA0777",ENSG00000154556,Sorbin and SH3 domain containing 2,4,185585444-185956652,Predicted intracellular proteins,Evidence at protein level,"HPA036754, HPA036755",Supported,,Supported,Nucleoplasm,"Renal cancer:3.10e-6 (favourable), Liver cancer:1.47e-5 (favourable), Endometrial cancer:6.07e-5 (favourable)",Expressed in all,Tissue enhanced,,heart muscle: 378.9;thyroid gland: 462.8,parathyroid gland: 282.5,Cell line enhanced,,AF22: 235.7;TIME: 107.2;WM-115: 71.3
148,SORCS1,sorCS1,ENSG00000108018,Sortilin related VPS10 domain containing receptor 1,10,106573663-107164534,Predicted membrane proteins,Evidence at protein level,HPA011948,Approved,,Approved,Plasma membrane<br>Cytosol,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 12.2;thyroid gland: 18.1,kidney: 4.8,Group enriched,12.0,RH-30: 78.2;SH-SY5Y: 111.4
149,SSX5,,ENSG00000165583,SSX family member 5,X,48186220-48196763,Predicted intracellular proteins,Evidence at protein level,HPA045683,Uncertain,,Approved,Nucleus<br>Nucleoli,,Not detected,Tissue enhanced,,thyroid gland: 1.0,testis: 0.9,Cell line enriched,6.0,BEWO: 4.8
150,ST3GAL5,"SIAT9, SIATGM3S, ST3GalV",ENSG00000115525,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",2,85837120-85905199,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA034708, HPA040425, HPA068928",Uncertain,,Approved,Vesicles,"Renal cancer:2.25e-7 (unfavourable), Urothelial cancer:4.48e-4 (favourable), Thyroid cancer:4.99e-4 (favourable)",Expressed in all,Tissue enhanced,,thyroid gland: 44.7,cerebral cortex: 40.7,Cell line enhanced,,AN3-CA: 50.3;RT4: 37.4
151,ST6GAL2,"KIAA1877, SIAT2, St6gal2, St6GalII",ENSG00000144057,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",2,106801600-106887108,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA014459,Uncertain,,Approved,Nucleus<br>Nucleoli fibrillar center,,Tissue enriched,Tissue enhanced,,cerebral cortex: 22.1;thyroid gland: 47.9,testis: 9.8,Cell line enhanced,,A549: 4.8;PC-3: 5.5;RPMI-8226: 6.7;SCLC-21H: 7.2;U-138 MG: 7.4;U-266/70: 7.5
152,ST6GALNAC3,SIAT7C,ENSG00000184005,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",1,76074719-76634601,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA054566, HPA055399",Uncertain,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,thyroid gland: 22.4,parathyroid gland: 11.1,Cell line enhanced,,AF22: 35.4;HUVEC TERT2: 38.4;SK-MEL-30: 49.6;TIME: 16.7
153,STK32A,"MGC22688, YANK1",ENSG00000169302,Serine/threonine kinase 32A,5,147234963-147387852,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA040236,Uncertain,,Approved,Centrosome,,Tissue enhanced,Tissue enhanced,,adrenal gland: 15.6;thyroid gland: 16.1,cerebral cortex: 7.3,Group enriched,6.0,RT4: 12.4;SK-MEL-30: 43.0
154,STXBP5L,"KIAA1006, LLGL4",ENSG00000145087,Syntaxin binding protein 5 like,3,120908072-121424761,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,cerebral cortex: 15.7;ovary: 12.3;thyroid gland: 14.1,seminal vesicle: 4.8,Cell line enhanced,,AF22: 6.5;MOLT-4: 5.3;SCLC-21H: 10.6;SH-SY5Y: 4.2
155,SYTL3,"exophilin-6, SLP3",ENSG00000164674,Synaptotagmin like 3,6,158650014-158764876,Predicted intracellular proteins,Evidence at protein level,"HPA030584, HPA030585, HPA030586",Approved,,Approved,Nucleoli fibrillar center<br>Vesicles,Cervical cancer:8.84e-5 (favourable),Mixed,Tissue enhanced,,thyroid gland: 44.5,fallopian tube: 22.9,Cell line enhanced,,HMC-1: 21.4;SCLC-21H: 19.1;U-2 OS: 20.9;U-266/70: 21.7
156,TBL1Y,TBL1,ENSG00000092377,"Transducin beta like 1, Y-linked",Y,6910686-7091683,Predicted intracellular proteins,Evidence at protein level,HPA060073,Uncertain,,,,,Tissue enriched,Tissue enhanced,,prostate: 2.6;thyroid gland: 1.4,testis: 0.5,Cell line enhanced,,BEWO: 1.5;NTERA-2: 1.3;RT4: 1.2;SCLC-21H: 1.1;U-698: 6.6
157,TFF3,"HITF, ITF",ENSG00000160180,Trefoil factor 3,21,42311667-42315651,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB020681, HPA035464",Enhanced,,Approved,Nucleus<br>Nucleoli,Endometrial cancer:5.60e-6 (favourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 470.7;colon: 496.2;rectum: 504.3;thyroid gland: 620.1",small intestine: 457.0,Cell line enhanced,,MCF7: 63.2;SCLC-21H: 28.3;T-47d: 35.0;TIME: 85.5
158,TLE6,"FLJ14009, GRG6",ENSG00000104953,Transducin like enhancer of split 6,19,2977446-2995184,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,thyroid gland: 9.7,placenta: 6.5,Cell line enhanced,,BEWO: 16.5;U-266/70: 11.1
159,TMEM105,FLJ38792,ENSG00000185332,Transmembrane protein 105,17,81311270-81330674,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,thyroid gland: 1.0,"kidney,liver: 0.6",Cell line enhanced,,CAPAN-2: 2.9;MCF7: 1.1;U-937: 1.8
160,TMEM171,PRP2,ENSG00000157111,Transmembrane protein 171,5,73120292-73131817,Predicted membrane proteins,Evidence at protein level,HPA042308,Approved,,,,Renal cancer:3.93e-10 (favourable),Mixed,Tissue enhanced,,colon: 32.4;rectum: 32.3;thyroid gland: 47.1,duodenum: 26.3,Cell line enhanced,,LHCN-M2: 48.9;WM-115: 161.7
161,TMEM178B,DKFZp547G036,ENSG00000261115,Transmembrane protein 178B,7,141074232-141480380,Predicted membrane proteins,Evidence at protein level,HPA048771,Uncertain,,Uncertain,Nucleoli<br>Vesicles,Renal cancer:4.10e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 19.3;parathyroid gland: 28.9;thyroid gland: 14.4,heart muscle: 7.2,Cell line enhanced,,HAP1: 6.3;RPTEC TERT1: 6.3;SCLC-21H: 7.7;WM-115: 8.9
162,TRIB3,"C20orf97, dJ1103G7.3, TRB3",ENSG00000101255,Tribbles pseudokinase 3,20,362835-397559,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA055442,Approved,,Supported,Nucleus<br>Nuclear membrane<br>Nucleoli,"Renal cancer:2.07e-13 (unfavourable), Liver cancer:6.75e-5 (unfavourable), Head and neck cancer:1.70e-4 (unfavourable)",Expressed in all,Tissue enhanced,,thyroid gland: 51.4,liver: 12.5,Cell line enhanced,,HHSteC: 437.1;hTERT-HME1: 292.4;SK-MEL-30: 388.6
163,ULBP3,RAET1N,ENSG00000131019,UL16 binding protein 3,6,150063150-150069095,Predicted secreted proteins,Evidence at protein level,"HPA056541, HPA063007",Approved,,Uncertain,Vesicles<br>Microtubule organizing center,,Mixed,Tissue enhanced,,testis: 11.9;thyroid gland: 8.8,fallopian tube: 3.9,Mixed,,
164,UNC5C,,ENSG00000182168,Unc-5 netrin receptor C,4,95162504-95549206,"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,thyroid gland: 20.0,adrenal gland: 11.6,Group enriched,6.0,AF22: 17.6;SH-SY5Y: 82.9
165,USP54,"bA137L10.3, bA137L10.4, C10orf29, FLJ37318",ENSG00000166348,Ubiquitin specific peptidase 54,10,73497538-73625953,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA047663,Approved,,Approved,Mitochondria,Lung cancer:7.00e-4 (favourable),Expressed in all,Tissue enhanced,,thyroid gland: 59.6,cerebral cortex: 30.7,Cell line enhanced,,PC-3: 29.7
166,UST,2OST,ENSG00000111962,Uronyl 2-sulfotransferase,6,148747328-149076990,Predicted membrane proteins,Evidence at protein level,HPA032022,Approved,,,,,Expressed in all,Tissue enhanced,,thyroid gland: 49.9,adrenal gland: 16.9,Mixed,,
167,UTS2R,GPR14,ENSG00000181408,Urotensin 2 receptor,17,82374230-82375586,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,testis: 1.1;thyroid gland: 1.3,duodenum: 0.3,Cell line enhanced,,Karpas-707: 5.1;SCLC-21H: 2.4;U-266/70: 13.2
168,VEGFC,VRP,ENSG00000150630,Vascular endothelial growth factor C,4,176683538-176792727,"Cancer-related genes, Disease related genes, Potential drug targets, Predicted secreted proteins, RAS pathway related proteins, Transporters",Evidence at protein level,,,,,,"Lung cancer:7.88e-5 (unfavourable), Renal cancer:1.17e-4 (unfavourable)",Expressed in all,Tissue enhanced,,thyroid gland: 51.7,placenta: 30.7,Cell line enhanced,,BJ: 135.8;HBF TERT88: 122.6;hTEC/SVTERT24-B: 129.0;LHCN-M2: 120.0
169,VWDE,FLJ14712,ENSG00000146530,Von Willebrand factor D and EGF domains,7,12330885-12403941,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA026619, HPA036044",Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,thyroid gland: 3.9,"breast,epididymis,heart muscle: 1.1",Cell line enhanced,,K-562: 7.1;NTERA-2: 3.7;SCLC-21H: 7.1
170,ZBED2,MGC10796,ENSG00000177494,Zinc finger BED-type containing 2,3,111592900-111595443,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA029786,,,Approved,Nuclear bodies<br>Mitochondria<br>Cytosol,Pancreatic cancer:8.83e-4 (unfavourable),Tissue enriched,Tissue enhanced,,fallopian tube: 30.3;thyroid gland: 113.1,lung: 14.9,Cell line enhanced,,CAPAN-2: 45.9;EFO-21: 33.6;HaCaT: 44.7;HBEC3-KT: 81.4;RPTEC TERT1: 56.1
171,ZNF114,MGC17986,ENSG00000178150,Zinc finger protein 114,19,48270102-48287608,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA025019, HPA029553",Uncertain,,Approved,Nucleus<br>Cytosol,Head and neck cancer:3.29e-4 (unfavourable),Mixed,Tissue enhanced,,thyroid gland: 10.3,parathyroid gland: 3.6,Cell line enhanced,,BEWO: 21.9;Hep G2: 18.9
172,ZNF486,"KRBO2, MGC2396",ENSG00000256229,Zinc finger protein 486,19,20167228-20200490,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,thyroid gland: 63.5,urinary bladder: 17.2,Cell line enhanced,,HBF TERT88: 23.4
173,ZNF714,,ENSG00000160352,Zinc finger protein 714,19,21082159-21125270,Predicted intracellular proteins,Evidence at protein level,,,,,,"Ovarian cancer:4.27e-5 (favourable), Endometrial cancer:5.47e-4 (unfavourable)",Mixed,Tissue enhanced,,thyroid gland: 25.9,ovary: 21.9,Mixed,,
174,ZYG11A,ZYG11,ENSG00000203995,"Zyg-11 family member A, cell cycle regulator",1,52842511-52894998,Predicted intracellular proteins,Evidence at protein level,"HPA030378, HPA030379",Uncertain,,Approved,Nucleus,,Tissue enriched,Tissue enhanced,,testis: 7.1;thyroid gland: 4.0,kidney: 3.1,Cell line enhanced,,hTEC/SVTERT24-B: 10.5;SiHa: 11.4
